id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
03-Mar-2021_4258BFx2,arrival,27.4,10,10,03,326.1391644241,88.98338700703368,0,164.385902708,107.225057764,0,218.9141066601,,-1,0,0,0,0,0,3,0,0,0,0
05-Mar-2021_4258BFx2,arrival,0.43333333333333335,07,07,05,225.7904865288,92.68496373912637,0,87.85859765960001,74.6234152102,0,151.1670713186,,-1,0,1,0,0,0,0,0,0,0,1
05-Mar-2021_4258BFx4,arrival,56.016666666666666,12,11,05,1040.3291761517994,367.30110305307335,0,391.993409356956,71.1519727783,0,969.1772033734994,,-1,0,1,0,0,3,3,0,0,1,0
07-Mar-2021_4258BFx1,departure,8.333333333333334,07,08,07,414.75403271467223,172.59478306266345,0,187.44756786772228,90.959777885,0,323.79425482967224,,-1,0,3,0,2,0,0,0,3,0,0
07-Mar-2021_4258BFx2,arrival,9.233333333333333,10,10,07,168.2674888866,166.19524355974,0,32.7482754588,135.5192134278,0,32.74827545880001,,-1,0,2,0,0,0,0,0,0,0,1
07-Mar-2021_4258BFx5,arrival,26.416666666666668,14,14,07,2154.5800975620687,432.4442565064723,0,1570.7620190557361,104.571349969,522.0348638206866,1527.9738837723821,,-1,0,3,0,0,2,1,0,0,1,1
31-Mar-2021_4258BFx4,arrival,9.683333333333334,17,17,31,616.2390750636674,69.15555829114376,0,560.3202246375505,0,0,616.2390750636674,23R/05L,1,0,0,0,0,0,0,0,0,0,0
01-Apr-2021_4258BFx6,departure,56.28333333333333,17,17,01,1095.4993400913356,347.4068438143287,0,975.6951766426391,126.546722489,0,968.9526176023356,,-1,0,3,0,1,0,0,0,2,0,0
02-Mar-2021_AFR12JA,departure,10.633333333333333,06,06,02,2150.3695031727643,606.8064603727108,0,1683.1099936591693,103.676652407,793.0457372249411,1253.6471135408233,23R/05L,1,0,2,0,0,0,0,0,2,0,0
04-Mar-2021_AFR12JA,departure,14.833333333333334,06,06,04,3185.5258672526998,520.8426005901373,0,2592.1330809535243,107.541906653,1325.5763032667492,1752.4076573329507,23R/05L,1,0,0,0,1,0,0,0,0,0,0
05-Mar-2021_AFR12JA,departure,11.566666666666666,07,07,05,2919.560095790846,608.1110555863511,0,2282.062077590814,107.541906653,0,2812.018189137846,23R/05L,1,0,3,1,0,0,0,2,0,0,0
06-Mar-2021_AFR12JA,departure,11.916666666666666,06,07,06,3184.572654093184,594.4025123249287,0,2592.1330809535243,107.541906653,776.2808037692365,2300.7499436709477,23R/05L,1,0,0,1,0,0,0,0,0,0,0
08-Mar-2021_AFR12JA,departure,10.116666666666667,06,07,08,1949.2075712867113,884.4079298117183,0,1283.5749141025747,104.571349969,0,1844.6362213177113,23R/05L,1,0,3,0,1,0,0,0,2,0,0
09-Mar-2021_AFR12JA,departure,13.033333333333333,06,07,09,3055.4510695533954,691.250977908505,0,2408.995671551268,107.541906653,793.0457372249411,2154.8634256754544,23R/05L,1,0,1,0,0,0,0,0,1,0,0
10-Mar-2021_AFR12JA,departure,13.95,06,07,10,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,1,0,1,0,0,0,1,0,0
12-Mar-2021_AFR12JA,departure,9.15,06,06,12,2230.1687438627646,605.0649398442156,0,1628.497746754769,104.571349969,793.0457372249411,1332.5516566688234,23R/05L,1,0,1,0,0,0,0,0,1,0,0
13-Mar-2021_AFR12JA,departure,8.683333333333334,06,06,13,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,0,0,1,0,0,0,0,0,0
15-Mar-2021_AFR12JA,departure,11.666666666666666,07,07,15,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,3,0,1,0,0,0,1,0,0
16-Mar-2021_AFR12JA,departure,10.316666666666666,07,07,16,2230.1687438627646,605.0649398442156,0,1628.497746754769,104.571349969,793.0457372249411,1332.5516566688234,23R/05L,1,0,2,0,2,0,0,0,1,0,0
17-Mar-2021_AFR12JA,departure,10.383333333333333,07,07,17,2535.1444303343937,719.570597466723,0,1916.6275278886042,104.571349969,974.8760264943767,1455.697053871017,23R/05L,1,0,4,0,0,0,0,1,1,0,0
18-Mar-2021_AFR12JA,departure,11.766666666666667,07,07,18,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,2,0,0,0,0,0,1,0,0
20-Mar-2021_AFR12JA,departure,14.683333333333334,07,07,20,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,1,1,0,0,0,1,0,0,0
22-Mar-2021_AFR12JA,departure,13.733333333333333,06,07,22,2535.1444303343937,719.570597466723,0,1916.6275278886042,104.571349969,974.8760264943767,1455.697053871017,23R/05L,1,0,1,0,0,0,0,0,0,0,0
23-Mar-2021_AFR12JA,departure,9.866666666666667,06,07,23,2535.1444303343937,719.570597466723,0,1916.6275278886042,104.571349969,974.8760264943767,1455.697053871017,23R/05L,1,0,2,0,0,0,0,0,1,0,0
24-Mar-2021_AFR12JA,departure,12.783333333333333,07,07,24,2550.555268360259,691.989812831158,0,2303.155054569768,104.792093998,793.0457372249411,1652.717437137318,23R/05L,1,0,2,0,1,0,0,0,1,0,0
25-Mar-2021_AFR12JA,departure,12.75,07,07,25,2230.1687438627646,605.0649398442156,0,1628.497746754769,104.571349969,793.0457372249411,1332.5516566688234,23R/05L,1,0,3,0,3,0,0,0,2,0,0
26-Mar-2021_AFR12JA,departure,14.483333333333333,07,07,26,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,3,1,0,0,0,1,0,0,0
27-Mar-2021_AFR12JA,departure,15.05,07,07,27,2871.1646525258884,728.6985006477767,0,2642.4744600346025,101.049188081,974.8760264943767,1795.2394379505117,23R/05L,1,0,0,0,0,0,0,0,0,0,0
02-Mar-2021_ETH728,arrival,6.166666666666667,06,06,02,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,2,0,0,0,0,0,0,0,2
04-Mar-2021_ETH728,arrival,6.2,07,07,04,1675.9233300526332,472.3523604633423,0,1432.4322730624256,106.733294121,608.7054608738868,960.4845750577465,23R/05L,1,0,0,0,0,0,0,0,0,0,0
07-Mar-2021_ETH728,arrival,5.2,07,07,07,1464.1863171652958,449.71283861090944,0,1221.619865424237,106.733294121,0,1357.4530230442958,23R/05L,1,0,1,0,0,0,0,0,0,0,1
09-Mar-2021_ETH728,arrival,5.516666666666667,07,07,09,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,1,0,0,0,0,0,0,0,1
11-Mar-2021_ETH728,arrival,6.966666666666667,07,07,11,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,2,0,0,0,1,0,0,1,1
14-Mar-2021_ETH728,arrival,4.55,07,07,14,1569.5051602107098,409.8254495716167,0,1155.2163342079543,106.733294121,0,1462.7718660897099,23R/05L,1,0,3,0,0,0,1,0,0,1,2
16-Mar-2021_ETH728,arrival,6.016666666666667,07,07,16,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,2,0,0,1,0,0,0,1,0
18-Mar-2021_ETH728,arrival,6.4,07,07,18,2208.0437527373892,458.0606726050836,0,1799.3508556154413,112.574782287,612.4411099956866,1483.027860454703,23R/05L,1,0,0,0,0,0,0,0,0,0,0
21-Mar-2021_ETH728,arrival,12.716666666666667,07,07,21,1889.382450354138,363.8346666605438,0,1650.4215117541662,106.733294121,0,1782.649156233138,23R/05L,1,0,1,0,0,0,0,0,0,0,1
23-Mar-2021_ETH728,arrival,5.783333333333333,07,07,23,1890.335663513654,290.27475492575235,0,1650.4215117541662,106.733294121,0,1783.602369392654,23R/05L,1,0,2,0,0,0,0,0,0,0,1
25-Mar-2021_ETH728,arrival,5.583333333333333,07,07,25,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,2,0,0,0,0,0,0,0,1
28-Mar-2021_ETH728,arrival,5.816666666666666,05,05,28,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,2,0,0,1,0,0,0,1,1
30-Mar-2021_ETH728,arrival,6.7,05,05,30,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,0,0,0,0,0,0,0,0,0
01-Apr-2021_ETH728,arrival,6.383333333333334,05,05,01,2025.2734241166866,446.97458898269747,0,1777.3551057146199,106.733294121,804.7938166378009,1113.7463133578858,23R/05L,1,0,3,0,0,1,1,0,0,1,2
02-Mar-2021_EZY78RH,departure,3.566666666666667,07,07,02,1682.958060896854,253.75937915830968,0,1521.7484064428927,0,974.8760264943767,708.0820344024773,23R/05L,1,0,3,1,0,0,0,1,2,0,0
05-Mar-2021_EZY78RH,departure,9.25,07,07,05,2076.3479072027644,239.5773578408442,0,1924.5662553283646,64.6124524558,1388.721913764923,623.0135409820414,23R/05L,1,0,2,0,1,0,0,0,0,0,0
07-Mar-2021_EZY78RH,departure,9.7,06,07,07,1375.4125753426645,428.6379326640839,0,1099.0745752143396,86.2988381711,565.1118910359618,724.0018461356027,23R/05L,1,0,1,0,0,0,0,0,1,0,0
09-Mar-2021_EZY78RH,departure,7.183333333333334,07,07,09,1171.211956257261,318.2502442388869,0,960.1329413628449,71.8532588843,709.7835036448448,389.5751937281161,23R/05L,1,0,2,0,0,0,0,1,1,0,0
14-Mar-2021_EZY78RH,departure,8.55,06,07,14,1797.0096818009358,337.4164691188425,0,1572.392429811169,83.4322277087,793.0457372249411,920.5317168672946,23R/05L,1,0,2,0,0,0,0,0,2,0,0
16-Mar-2021_EZY78RH,departure,9.9,07,08,16,1593.7167304457905,361.0561121156748,0,1404.84563736208,64.6124524558,891.6137929142803,637.4904850757102,23R/05L,1,0,0,0,0,0,0,0,0,0,0
21-Mar-2021_EZY78RH,departure,10.016666666666667,06,07,21,1797.0096818009358,337.4164691188425,0,1572.392429811169,83.4322277087,793.0457372249411,920.5317168672946,23R/05L,1,0,1,0,2,0,0,0,1,0,0
23-Mar-2021_EZY78RH,departure,10.2,07,07,23,1828.822702520936,338.15099020320986,0,1572.392429811169,83.4322277087,1317.2456923341124,428.1447824781235,23R/05L,1,0,2,0,1,0,0,0,2,0,0
26-Mar-2021_EZY78RH,departure,7.75,06,07,26,1593.7167304457905,361.0561121156748,0,1404.84563736208,64.6124524558,891.6137929142803,637.4904850757102,23R/05L,1,0,2,0,0,0,0,0,0,0,0
02-Mar-2021_RYR7714,departure,20.883333333333333,08,08,02,2191.020363574904,595.7220186403017,0,113.7569063428,103.788931741,806.5635632358426,1280.6678685980614,,-1,0,2,0,1,0,0,0,2,0,0
02-Mar-2021_4070E7,arrival,18.483333333333334,09,09,02,183.95892704829998,181.1933417458207,0,45.6198245659,138.3391024824,0,45.61982456589999,,-1,0,1,0,0,0,0,0,0,0,1
03-Mar-2021_4070E7,arrival,-2.3666666666666667,12,12,03,183.95892704829998,181.1933417458207,0,45.6198245659,138.3391024824,0,45.61982456589999,,-1,0,2,0,0,0,0,0,0,1,0
02-Mar-2021_TOM675P,arrival,6.483333333333333,09,09,02,1989.468161408868,694.7280624593699,0,1747.4198142793846,104.792093998,0,1884.676067410868,23R/05L,1,0,1,0,0,0,0,0,0,0,1
02-Mar-2021_AHO352H,arrival,1.8166666666666667,11,11,02,653.5672805453642,183.3432998362418,0,101.25371224509999,0,0,653.5672805453642,23R/05L,1,0,1,0,0,0,0,0,0,0,1
02-Mar-2021_EZY9006,arrival,4.383333333333334,11,11,02,1603.318955048305,503.15766768741616,0,1125.6885712565495,170.07485191,0,1433.244103138305,23R/05L,1,0,1,0,0,0,0,0,0,0,1
08-Mar-2021_EZY9006,arrival,4.9,12,12,08,1927.1135257220317,628.4871002454415,0,1474.747202007129,87.1816780958,575.4407558091866,1264.4910918170451,23R/05L,1,0,3,0,0,0,1,0,0,1,2
12-Mar-2021_EZY9006,arrival,3.55,15,15,12,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,0,0,0,0,0,0,0,0,0
25-Mar-2021_EZY9006,departure,9.866666666666667,12,12,25,1910.5713302163654,369.77929166820564,0,1695.4444074353046,88.9090138822,974.8760264943767,846.7862898397887,23R/05L,1,0,4,1,0,0,0,2,1,0,0
02-Mar-2021_VIR362,departure,14.45,12,12,02,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,3,1,0,0,0,1,1,0,0
04-Mar-2021_VIR362,departure,12.083333333333334,12,13,04,2194.043178531176,478.5823316292042,0,1986.6579072555764,120.216071857,776.2808037692365,1297.5463029049397,23R/05L,1,0,2,0,1,0,0,0,2,0,0
05-Mar-2021_VIR362,departure,12.583333333333334,12,12,05,2194.043178531176,478.5823316292042,0,1986.6579072555764,120.216071857,776.2808037692365,1297.5463029049397,23R/05L,1,0,1,0,0,0,0,0,1,0,0
07-Mar-2021_VIR362,departure,13.816666666666666,12,12,07,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,0,0,0,0,0,1,0,0
09-Mar-2021_VIR362,departure,14.15,12,12,09,2440.0715883743937,671.4094285263857,0,2073.227103424382,120.216071857,974.8760264943767,1344.9794900230172,23R/05L,1,0,3,1,0,0,0,0,3,0,0
11-Mar-2021_VIR362,departure,15.783333333333333,12,12,11,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,1,1,0,0,0,1,0,0
12-Mar-2021_VIR362,departure,13.383333333333333,12,12,12,2359.773687315516,486.8488125840768,0,2073.227103424382,120.216071857,974.8760264943767,1264.6815889641393,23R/05L,1,0,1,0,1,0,0,0,0,0,0
14-Mar-2021_VIR362,departure,12.333333333333334,12,12,14,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,0,0,0,0,1,0,0,0
16-Mar-2021_VIR362,departure,13.05,12,12,16,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,0,0,0,0,0,0,0,0,0
18-Mar-2021_VIR362,departure,11.883333333333333,12,12,18,2217.868187886016,496.793604428475,0,2043.7954592759552,0,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,0,0,0,0,1,0,0,0
19-Mar-2021_VIR362,departure,10.233333333333333,12,12,19,2452.9618852192457,576.0773865883698,0,2279.731463001046,120.216071857,1014.0460966443912,1318.6997167178547,23R/05L,1,0,2,1,1,0,0,1,0,0,0
21-Mar-2021_VIR362,departure,11.483333333333333,12,12,21,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,0,0,0,0,0,0,0,0
23-Mar-2021_VIR362,departure,13.266666666666667,12,12,23,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,1,0,0,0,1,0,0,0
25-Mar-2021_VIR362,departure,12.816666666666666,14,14,25,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,3,0,1,0,0,1,2,0,0
26-Mar-2021_VIR362,departure,9.2,12,12,26,2245.652524103416,396.8694506200745,0,2065.484886848455,0,974.8760264943767,1270.7764976090393,23R/05L,1,0,3,0,0,0,0,0,2,0,0
28-Mar-2021_VIR362,departure,13.716666666666667,09,09,28,2314.7416803963365,576.0411087026337,0,2062.6311365378456,109.502424066,793.0457372249411,1412.1935191053954,23R/05L,1,0,1,1,0,0,0,1,0,0,0
30-Mar-2021_VIR362,departure,13.783333333333333,09,09,30,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,0,0,0,0,0,0,0,0
01-Apr-2021_VIR362,departure,13.15,09,09,01,2702.7819716241956,576.6876980782231,0,2538.8421016855714,109.502424066,1014.0460966443912,1579.2334509138045,23R/05L,1,0,3,1,0,0,0,0,1,0,0
02-Mar-2021_DLA5020,arrival,2.933333333333333,12,12,02,1309.9251188163878,379.196433827228,0,842.9428707059319,126.546722489,0,1183.3783963273877,23R/05L,1,0,2,0,0,1,0,0,0,1,1
02-Mar-2021_ATL4U,arrival,97.48333333333333,15,13,02,2710.6235932579475,572.5812395756112,0,2101.1901139045226,0,974.8760264943767,1735.7475667635708,23R/05L23R/05L,-1,0,2,0,0,5,3,0,0,0,1
02-Mar-2021_AHO378H,departure,5.75,14,14,02,2057.0563127125833,347.76094065762703,0,1730.3022398175694,0,974.8760264943767,1082.1802862182067,23R/05L,1,0,2,0,0,0,0,0,2,0,0
02-Mar-2021_NWG822,arrival,1.2,13,13,02,548.2484374999502,223.23068887553458,0,167.65724346138285,0,0,548.2484374999502,23R/05L,1,0,3,0,0,0,0,0,0,1,2
02-Mar-2021_THY3XY,arrival,4.7,14,14,02,1615.825298673305,499.9933585472205,0,1204.5931143845496,103.676652407,0,1512.1486462663051,23R/05L,1,0,2,0,0,0,0,0,0,0,2
04-Mar-2021_THY3XY,arrival,6.016666666666667,15,15,04,1832.117257591333,519.8715931034922,0,1581.3616169237007,112.574782287,608.7054608738868,1110.8370144304463,23R/05L,1,0,2,0,0,0,1,0,0,0,2
05-Mar-2021_THY3XY,arrival,5.3,15,15,05,1578.6215762831825,443.27170137521205,0,1338.187161006975,103.676652407,608.7054608738868,866.2394630022959,23R/05L,1,0,0,0,0,0,0,0,0,0,0
09-Mar-2021_THY3XY,arrival,4.683333333333334,15,15,09,1749.2134861711875,567.4322541299725,0,1204.5931143845496,103.676652407,0,1645.5368337641876,23R/05L,1,0,2,0,0,0,0,0,0,0,2
11-Mar-2021_THY3XY,arrival,7.566666666666666,15,15,11,2278.6159628682103,484.8180026757124,0,1935.6975425773912,109.502424066,0,2169.1135388022103,23R/05L,1,0,2,0,0,0,0,0,0,0,1
12-Mar-2021_THY3XY,arrival,6.433333333333334,16,15,12,2061.1758812393978,583.3049696622929,0,1627.9399328989014,90.959777885,0,1970.2161033543978,23R/05L,1,0,1,0,0,0,0,0,0,1,0
16-Mar-2021_THY3XY,arrival,4.75,15,15,16,2155.087481539393,577.441840744489,0,1699.7982919307617,103.676652407,0,2051.4108291323932,23R/05L,1,0,1,0,0,0,0,0,0,0,1
18-Mar-2021_THY3XY,arrival,4.466666666666667,14,14,18,1900.8305220868388,380.0347542694296,0,1645.1860450263616,104.571349969,612.4411099956866,1183.8180621221522,23R/05L,1,0,2,0,0,1,0,0,0,2,0
19-Mar-2021_THY3XY,arrival,5.233333333333333,15,15,19,1855.6316560131108,629.9591650216983,0,1338.187161006975,103.676652407,608.7054608738868,1143.2495427322242,23R/05L,1,0,2,0,0,1,0,0,0,2,0
23-Mar-2021_THY3XY,arrival,4.766666666666667,15,15,23,1749.2134861711875,567.4322541299725,0,1204.5931143845496,103.676652407,0,1645.5368337641876,23R/05L,1,0,0,0,0,0,0,0,0,0,0
25-Mar-2021_THY3XY,arrival,8.35,14,14,25,2419.2249149973877,538.5933053696442,0,1935.6975425773912,109.502424066,0,2309.7224909313877,23R/05L,1,0,4,0,0,1,0,0,0,2,2
26-Mar-2021_THY3XY,arrival,4.666666666666667,15,15,26,1615.825298673305,499.9933585472205,0,1204.5931143845496,103.676652407,0,1512.1486462663051,23R/05L,1,0,3,0,0,0,0,0,0,0,2
02-Mar-2021_QTR7BA,departure,15.55,14,15,02,2535.1444303343937,719.570597466723,0,1916.6275278886042,104.571349969,974.8760264943767,1455.697053871017,23R/05L,1,0,3,1,1,0,0,0,2,0,0
04-Mar-2021_QTR7BA,departure,14.75,14,14,04,2359.290328402554,508.2164742606393,0,1955.2570483890718,104.571349969,776.2808037692365,1478.4381746643176,23R/05L,1,0,3,1,1,0,0,0,3,0,0
06-Mar-2021_QTR7BA,departure,14.25,14,14,06,2025.2734241166866,446.97458898269747,0,1777.3551057146199,106.733294121,793.0457372249411,1125.4943927707454,23R/05L,1,0,2,1,0,0,0,1,0,0,0
09-Mar-2021_QTR7BA,departure,18.916666666666668,14,15,09,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,4,0,2,0,0,0,3,0,0
11-Mar-2021_QTR7BA,departure,14.916666666666666,15,15,11,2544.350634179516,541.8222932607872,0,2214.41423070973,112.574782287,974.8760264943767,1456.8998253981395,23R/05L,1,0,3,0,1,0,0,0,2,0,0
13-Mar-2021_QTR7BA,departure,12.2,15,15,13,2544.350634179516,541.8222932607872,0,2214.41423070973,112.574782287,974.8760264943767,1456.8998253981395,23R/05L,1,0,0,0,0,0,0,0,0,0,0
16-Mar-2021_QTR7BA,departure,14.05,14,14,16,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,2,0,0,0,0,0,1,0,0
18-Mar-2021_QTR7BA,departure,16.283333333333335,14,14,18,2550.555268360259,691.989812831158,0,2303.155054569768,104.792093998,793.0457372249411,1652.717437137318,23R/05L,1,0,2,2,1,0,0,2,0,0,0
02-Mar-2021_NWG823,departure,5.016666666666667,15,15,02,1783.8936469609537,312.3085688322256,0,1442.1724586837342,0,793.0457372249411,990.8479097360125,23R/05L,1,0,4,0,1,0,0,1,3,0,0
02-Mar-2021_TOM8648,arrival,5.516666666666667,15,15,02,2069.6395723580154,546.0661775845584,0,1676.586903892866,120.216071857,0,1949.4235005010153,23R/05L,1,0,3,0,0,1,1,0,0,1,2
02-Mar-2021_THY1996,departure,9.733333333333333,16,16,02,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,2,0,1,0,0,0,1,0,0
04-Mar-2021_THY1996,departure,2.466666666666667,17,17,04,1438.9932929872832,165.12097274548913,0,1151.2879295725306,0,776.2808037692365,662.7124892180467,23R/05L,1,0,2,1,0,0,0,2,0,0,0
05-Mar-2021_THY1996,departure,9.216666666666667,16,16,05,2279.491087712554,509.95799478913466,0,2009.8692952934716,103.676652407,776.2808037692365,1399.5336315363174,23R/05L,1,0,2,1,0,0,0,1,1,0,0
09-Mar-2021_THY1996,departure,11.633333333333333,16,16,09,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,4,0,3,0,0,0,4,0,0
11-Mar-2021_THY1996,departure,13.65,16,17,11,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,0,0,2,0,0,0,0,0,0
12-Mar-2021_THY1996,departure,14.466666666666667,16,17,12,2515.9909319858593,694.0140208081654,0,2250.078704405568,90.959777885,793.0457372249411,1631.9854168759184,23R/05L,1,0,1,0,1,0,0,0,1,0,0
16-Mar-2021_THY1996,departure,11.533333333333333,16,16,16,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,0,0,0,0,0,0,0,0,0
18-Mar-2021_THY1996,departure,11.433333333333334,16,16,18,2230.1687438627646,605.0649398442156,0,1628.497746754769,104.571349969,793.0457372249411,1332.5516566688234,23R/05L,1,0,1,0,0,0,0,0,0,0,0
19-Mar-2021_THY1996,departure,11.733333333333333,16,16,19,2538.4097944006235,607.4530497483003,0,2302.942851038941,103.676652407,1014.0460966443912,1420.6870453492324,23R/05L,1,0,1,0,2,0,0,0,1,0,0
23-Mar-2021_THY1996,departure,6.533333333333333,16,16,23,2374.4677634217937,551.8864238405555,0,1971.2397747930045,0,974.8760264943767,1399.591736927417,23R/05L,1,0,1,0,0,0,0,0,0,0,0
25-Mar-2021_THY1996,departure,14.4,16,16,25,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,3,0,0,0,0,1,2,0,0
26-Mar-2021_THY1996,departure,12.483333333333333,16,16,26,2150.3695031727643,606.8064603727108,0,1683.1099936591693,103.676652407,793.0457372249411,1253.6471135408233,23R/05L,1,0,4,0,2,0,0,0,3,0,0
02-Mar-2021_TOM8649,departure,11.616666666666667,17,17,02,2359.773687315516,486.8488125840768,0,2073.227103424382,120.216071857,974.8760264943767,1264.6815889641393,23R/05L,1,0,2,1,0,0,0,1,0,0,0
02-Mar-2021_EZY27MQ,arrival,3.533333333333333,17,17,02,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,1,0,0,1,0,0,0,1,0
05-Mar-2021_EZY27MQ,arrival,2.5166666666666666,16,16,05,698.8401451585265,182.87733030819962,0,409.9585089122,162.1488571428,0,536.6912880157265,23R/05L,1,0,1,0,0,0,0,0,0,0,1
07-Mar-2021_EZY27MQ,arrival,5.933333333333334,17,17,07,1342.115950320098,291.923187961953,0,962.7071595540425,71.8532588843,806.5635632358426,463.69912819995534,23R/05L,1,0,1,0,0,0,0,0,0,0,1
09-Mar-2021_EZY27MQ,arrival,2.9166666666666665,17,17,09,1342.115950320098,291.923187961953,0,962.7071595540425,71.8532588843,806.5635632358426,463.69912819995534,23R/05L,1,0,3,0,0,0,0,0,0,0,2
14-Mar-2021_EZY27MQ,arrival,3.4166666666666665,16,16,14,1635.2519595347978,354.7888385515349,0,1165.5475705102426,162.1488571428,806.5635632358426,666.5395391561551,23R/05L,1,0,2,0,0,0,1,0,0,0,2
16-Mar-2021_EZY27MQ,arrival,3.1666666666666665,17,17,16,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,1,0,0,0,0,0,0,0,1
21-Mar-2021_EZY27MQ,arrival,3.1166666666666667,17,17,21,1372.8877646938051,418.7819959631034,0,982.2404050092495,83.0918278028,0,1289.795936891005,23R/05L,1,0,0,0,0,0,0,0,0,0,0
23-Mar-2021_EZY27MQ,arrival,3.8,17,17,23,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,1,0,0,1,0,0,0,1,0
26-Mar-2021_EZY27MQ,arrival,3.1666666666666665,16,16,26,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,3,0,0,1,0,0,0,1,2
02-Mar-2021_ETH729,departure,12.45,19,19,02,2298.436089868316,482.42696080809884,0,2065.484886848455,106.733294121,974.8760264943767,1216.826769252939,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Mar-2021_ETH729,departure,11.283333333333333,18,19,04,2154.395008656476,350.1261233991214,0,1960.4925151168763,106.733294121,776.2808037692365,1271.3809107662396,23R/05L,1,0,2,0,1,0,0,1,1,0,0
07-Mar-2021_ETH729,departure,14.333333333333334,18,19,07,2298.436089868316,482.42696080809884,0,2065.484886848455,106.733294121,974.8760264943767,1216.826769252939,23R/05L,1,0,3,0,1,0,0,0,2,0,0
